Order ID,Order Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Profit
CA-2016-138520,4/8/2016,Jeremy Lonsdale,Consumer,New York City,New York,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,6.9864
CA-2016-138520,4/8/2016,Jeremy Lonsdale,Consumer,New York City,New York,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,15.824
CA-2016-130001,4/23/2016,Heather Kirkland,Corporate,Charlotte,North Carolina,South,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,11.325
CA-2017-155698,3/8/2017,Victoria Brennan,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,168.4384
CA-2017-155698,3/8/2017,Victoria Brennan,Corporate,Columbus,Georgia,South,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,9.936
CA-2017-144904,9/25/2017,Katrina Willman,Consumer,New York City,New York,East,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,9.936
CA-2017-144904,9/25/2017,Katrina Willman,Consumer,New York City,New York,East,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,86.8704
CA-2017-144904,9/25/2017,Katrina Willman,Consumer,New York City,New York,East,Office Supplies,Art,Newell 333,5.56,2,1.4456
CA-2017-144904,9/25/2017,Katrina Willman,Consumer,New York City,New York,East,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,20.7328
CA-2014-123344,9/24/2014,Julia Dunbar,Consumer,San Francisco,California,West,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,8.47839999999999
CA-2016-155516,10/21/2016,Michael Kennedy,Corporate,Manchester,Connecticut,East,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,10.44
CA-2016-155516,10/21/2016,Michael Kennedy,Corporate,Manchester,Connecticut,East,Office Supplies,Supplies,Staple remover,7.36,2,0.1472
CA-2016-155516,10/21/2016,Michael Kennedy,Corporate,Manchester,Connecticut,East,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,29.3412
CA-2016-155516,10/21/2016,Michael Kennedy,Corporate,Manchester,Connecticut,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,271.4192
CA-2017-104745,5/29/2017,Guy Thornton,Consumer,Harlingen,Texas,Central,Office Supplies,Paper,Xerox 1930,25.92,5,9.396
CA-2017-104745,5/29/2017,Guy Thornton,Consumer,Harlingen,Texas,Central,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,4.6746
US-2014-119137,7/23/2014,Arthur Gainer,Consumer,Tucson,Arizona,West,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5,-5.712
US-2014-119137,7/23/2014,Arthur Gainer,Consumer,Tucson,Arizona,West,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8,179.1888
US-2014-119137,7/23/2014,Arthur Gainer,Consumer,Tucson,Arizona,West,Office Supplies,Art,Newell 324,9.24,1,0.924
US-2014-119137,7/23/2014,Arthur Gainer,Consumer,Tucson,Arizona,West,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,10,-29.94
US-2016-134656,9/28/2016,Muhammed MacIntyre,Corporate,Quincy,Illinois,Central,Office Supplies,Paper,Xerox 1960,99.136,4,30.98
US-2017-134481,8/27/2017,Allen Rosenblatt,Corporate,Franklin,Massachusetts,East,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,7,-297.6848
CA-2015-130792,4/28/2015,Russell Applegate,Consumer,Houston,Texas,Central,Office Supplies,Appliances,Holmes Odor Grabber,8.652,3,-20.3322
CA-2015-130792,4/28/2015,Russell Applegate,Consumer,Houston,Texas,Central,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832,3,2.6811
CA-2015-130792,4/28/2015,Russell Applegate,Consumer,Houston,Texas,Central,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,-18.8728
CA-2016-134775,10/28/2016,Alejandro Savely,Corporate,San Francisco,California,West,Office Supplies,Paper,Southworth Structures Collection,50.96,7,25.48
CA-2016-134775,10/28/2016,Alejandro Savely,Corporate,San Francisco,California,West,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,17.3376
CA-2015-125395,6/26/2015,Laura Armstrong,Corporate,Taylor,Michigan,Central,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,8.799
US-2015-168935,11/27/2015,Denny Ordway,Consumer,Pembroke Pines,Florida,South,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3,-157.0095
US-2015-168935,11/27/2015,Denny Ordway,Consumer,Pembroke Pines,Florida,South,Technology,Accessories,Logitech Media Keyboard K200,83.976,3,-1.04970000000001
CA-2015-122756,12/3/2015,Dean Katz,Corporate,Philadelphia,Pennsylvania,East,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,-337.638
CA-2015-122756,12/3/2015,Dean Katz,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,1,0.777
CA-2014-115973,11/24/2014,Nathan Gelder,Consumer,Cincinnati,Ohio,East,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.4264
CA-2017-101798,12/11/2017,Mike Vittorini,Consumer,New York City,New York,East,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,7.884
CA-2017-101798,12/11/2017,Mike Vittorini,Consumer,New York City,New York,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,13.5932
US-2014-135972,9/21/2014,Jack Garza,Consumer,Des Moines,Washington,West,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,2,27.7182
US-2014-135972,9/21/2014,Jack Garza,Consumer,Des Moines,Washington,West,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3,701.9883
US-2014-134971,6/7/2014,Bart Pistole,Corporate,Peoria,Illinois,Central,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,-20.5623
CA-2017-102946,6/30/2017,Victor Preis,Home Office,Las Vegas,Nevada,West,Office Supplies,Binders,Tuf-Vin Binders,75.792,3,25.5798
CA-2017-165603,10/17/2017,Saphhira Shifley,Corporate,Warwick,Rhode Island,East,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,9.4924
CA-2017-165603,10/17/2017,Saphhira Shifley,Corporate,Warwick,Rhode Island,East,Office Supplies,Paper,Xerox 1958,12.96,2,6.2208
CA-2015-122259,10/31/2015,Harold Pawlan,Home Office,Jackson,Michigan,Central,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,21.036
CA-2016-108987,9/8/2016,Anna Gayman,Consumer,Houston,Texas,Central,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,3.5952
CA-2016-108987,9/8/2016,Anna Gayman,Consumer,Houston,Texas,Central,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,-317.1528
CA-2016-108987,9/8/2016,Anna Gayman,Consumer,Houston,Texas,Central,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,-32.784
CA-2016-108987,9/8/2016,Anna Gayman,Consumer,Houston,Texas,Central,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.719799999999999
CA-2014-113166,12/24/2014,Luke Foster,Consumer,Miami,Florida,South,Office Supplies,Paper,Xerox 1974,9.568,2,3.4684
CA-2014-155208,4/16/2014,Stephanie Phelps,Corporate,Wilmington,North Carolina,South,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,9.768
CA-2017-117933,12/24/2017,Roy Französisch,Consumer,New York City,New York,East,Office Supplies,Appliances,Staple holder,35.91,3,9.6957
CA-2017-117457,12/8/2017,Keith Herrera,Consumer,San Francisco,California,West,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,37.7895
CA-2017-117457,12/8/2017,Keith Herrera,Consumer,San Francisco,California,West,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,434.9913
CA-2017-117457,12/8/2017,Keith Herrera,Consumer,San Francisco,California,West,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,5,13.3035
CA-2017-117457,12/8/2017,Keith Herrera,Consumer,San Francisco,California,West,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,-112.9527
CA-2017-117457,12/8/2017,Keith Herrera,Consumer,San Francisco,California,West,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,4.6464
CA-2017-117457,12/8/2017,Keith Herrera,Consumer,San Francisco,California,West,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9,13.608
CA-2017-117457,12/8/2017,Keith Herrera,Consumer,San Francisco,California,West,Office Supplies,Paper,Xerox 1908,55.98,1,27.4302
CA-2017-117457,12/8/2017,Keith Herrera,Consumer,San Francisco,California,West,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,31.4548
CA-2017-117457,12/8/2017,Keith Herrera,Consumer,San Francisco,California,West,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,-18.4548
CA-2017-142636,11/3/2017,Kimberly Carter,Corporate,Seattle,Washington,West,Office Supplies,Paper,Xerox 191,139.86,7,65.7342
CA-2017-142636,11/3/2017,Kimberly Carter,Corporate,Seattle,Washington,West,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,26.8744
CA-2017-122105,6/24/2017,Caroline Jumper,Consumer,Huntington Beach,California,West,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,25.8984
CA-2016-148796,4/14/2016,Philip Brown,Consumer,Los Angeles,California,West,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,38.38
CA-2017-154816,11/6/2017,Victoria Brennan,Corporate,Richmond,Kentucky,South,Office Supplies,Paper,Xerox 1987,5.78,1,2.8322
CA-2017-110478,3/4/2017,Sung Pak,Corporate,Los Angeles,California,West,Office Supplies,Art,American Pencil,9.32,4,2.7028
CA-2017-110478,3/4/2017,Sung Pak,Corporate,Los Angeles,California,West,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,7.015
CA-2014-142048,6/22/2014,Joel Eaton,Consumer,Louisville,Colorado,West,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752,6,56.5662
CA-2017-125388,10/19/2017,Michael Paige,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,14.7056
CA-2017-125388,10/19/2017,Michael Paige,Corporate,Lawrence,Massachusetts,East,Office Supplies,Storage,Crate-A-Files,32.7,3,8.502
CA-2017-155705,8/21/2017,Natalie Fritzler,Consumer,Jackson,Mississippi,South,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,225.264
CA-2017-149160,11/23/2017,Janet Molinari,Corporate,Canton,Michigan,Central,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,11.076
CA-2017-149160,11/23/2017,Janet Molinari,Corporate,Canton,Michigan,Central,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,138.2016
CA-2014-101476,9/12/2014,Shirley Daniels,Home Office,New Rochelle,New York,East,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,30.0957
CA-2017-152275,10/1/2017,Ken Heidel,Corporate,San Antonio,Texas,Central,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.5004
US-2016-123750,4/15/2016,Ross Baird,Home Office,Gastonia,North Carolina,South,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,-145.3508
US-2016-123750,4/15/2016,Ross Baird,Home Office,Gastonia,North Carolina,South,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,76.6395
US-2016-123750,4/15/2016,Ross Baird,Home Office,Gastonia,North Carolina,South,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,54.7425
US-2016-123750,4/15/2016,Ross Baird,Home Office,Gastonia,North Carolina,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,-0.774800000000001
CA-2016-127369,6/6/2016,Dave Brooks,Consumer,Lowell,Massachusetts,East,Office Supplies,Storage,Letter Size Cart,714.3,5,207.147
US-2014-150574,12/19/2014,Mike Kennedy,Consumer,Jacksonville,Florida,South,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2,-3.6892
US-2014-150574,12/19/2014,Mike Kennedy,Consumer,Jacksonville,Florida,South,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,-18.585
CA-2016-147375,6/12/2016,Philisse Overcash,Home Office,Chicago,Illinois,Central,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,43.1991
CA-2016-147375,6/12/2016,Philisse Overcash,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1908,313.488,7,113.6394
CA-2017-130043,9/15/2017,Brenda Bowman,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 1897,31.872,8,11.5536
CA-2017-157252,1/20/2017,Cynthia Voltz,Corporate,New York City,New York,East,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,2.30939999999999
CA-2016-115756,9/5/2016,Pete Kriz,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,Aluminum Document Frame,12.22,1,3.666
CA-2016-115756,9/5/2016,Pete Kriz,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,23.3928
CA-2016-115756,9/5/2016,Pete Kriz,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,20.5755
CA-2016-115756,9/5/2016,Pete Kriz,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,42.0256
CA-2016-115756,9/5/2016,Pete Kriz,Consumer,Detroit,Michigan,Central,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,29.1528
CA-2016-115756,9/5/2016,Pete Kriz,Consumer,Detroit,Michigan,Central,Office Supplies,Labels,Avery 520,22.05,7,10.584
CA-2017-154214,3/20/2017,Troy Blackwell,Consumer,Columbus,Indiana,Central,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,1.3677
CA-2016-166674,4/1/2016,Raymond Buch,Consumer,Auburn,New York,East,Office Supplies,Art,Newell 345,59.52,3,15.4752
CA-2016-166674,4/1/2016,Raymond Buch,Consumer,Auburn,New York,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,9.71639999999999
CA-2016-166674,4/1/2016,Raymond Buch,Consumer,Auburn,New York,East,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,71.2476
CA-2016-166674,4/1/2016,Raymond Buch,Consumer,Auburn,New York,East,Office Supplies,Art,50 Colored Long Pencils,30.48,3,7.9248
CA-2016-166674,4/1/2016,Raymond Buch,Consumer,Auburn,New York,East,Office Supplies,Art,Newell 342,9.84,3,2.8536
CA-2016-166674,4/1/2016,Raymond Buch,Consumer,Auburn,New York,East,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,9.1312
CA-2017-147277,10/20/2017,Ed Braxton,Corporate,Akron,Ohio,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,-75.8304000000001
CA-2017-147277,10/20/2017,Ed Braxton,Corporate,Akron,Ohio,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2,66.5408
CA-2016-100153,12/13/2016,Ken Heidel,Corporate,Norman,Oklahoma,Central,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,24.9132
US-2014-110674,2/12/2014,Sanjit Chand,Consumer,Concord,California,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,-24.294
US-2016-157945,9/26/2016,Natalie Fritzler,Consumer,Decatur,Illinois,Central,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,-96.1146000000001
US-2016-157945,9/26/2016,Natalie Fritzler,Consumer,Decatur,Illinois,Central,Office Supplies,Envelopes,Staple envelope,8.928,2,3.348
CA-2015-109638,12/15/2015,Joseph Holt,Consumer,Seattle,Washington,West,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4,36.372
CA-2015-109638,12/15/2015,Joseph Holt,Consumer,Seattle,Washington,West,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,377.9622
CA-2015-109638,12/15/2015,Joseph Holt,Consumer,Seattle,Washington,West,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,18.6006
CA-2016-109869,4/22/2016,Tanja Norvell,Home Office,Phoenix,Arizona,West,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,7.068
CA-2016-109869,4/22/2016,Tanja Norvell,Home Office,Phoenix,Arizona,West,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,-814.4832
CA-2016-109869,4/22/2016,Tanja Norvell,Home Office,Phoenix,Arizona,West,Office Supplies,Binders,Poly Designer Cover & Back,28.485,5,-20.889
CA-2016-109869,4/22/2016,Tanja Norvell,Home Office,Phoenix,Arizona,West,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,-34.758
CA-2016-109869,4/22/2016,Tanja Norvell,Home Office,Phoenix,Arizona,West,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2,5.8704
US-2015-101399,1/17/2015,Joni Sundaresam,Home Office,Park Ridge,Illinois,Central,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,-312.0614
CA-2017-154907,3/31/2017,David Smith,Corporate,Amarillo,Texas,Central,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,2,-36.2352
US-2016-100419,12/16/2016,Craig Carreira,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,-7.9002
CA-2015-154144,12/20/2015,Maya Herman,Corporate,Lindenhurst,New York,East,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,26.6304
CA-2014-144666,11/9/2014,Jeremy Pistek,Consumer,San Francisco,California,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,3.40919999999998
CA-2014-144666,11/9/2014,Jeremy Pistek,Consumer,San Francisco,California,West,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,10.4784
CA-2014-144666,11/9/2014,Jeremy Pistek,Consumer,San Francisco,California,West,Technology,Phones,Samsung Galaxy Note 3,703.968,4,87.9959999999999
CA-2014-144666,11/9/2014,Jeremy Pistek,Consumer,San Francisco,California,West,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,24.9804
CA-2014-144666,11/9/2014,Jeremy Pistek,Consumer,San Francisco,California,West,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,28.819
CA-2014-144666,11/9/2014,Jeremy Pistek,Consumer,San Francisco,California,West,Office Supplies,Paper,Xerox 1912,94.85,5,45.528
CA-2016-103891,7/12/2016,Kristen Hastings,Corporate,Los Angeles,California,West,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,7.182
CA-2016-152632,10/27/2016,Jeremy Ellison,Consumer,Troy,New York,East,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,19.296
CA-2016-100790,6/26/2016,John Grady,Corporate,New York City,New York,East,Office Supplies,Art,Prang Colored Pencils,14.7,5,6.615
CA-2016-100790,6/26/2016,John Grady,Corporate,New York City,New York,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,84.51
CA-2014-134677,10/6/2014,Xylona Preis,Consumer,San Diego,California,West,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,1.9089
CA-2014-127691,7/22/2014,Erin Mull,Consumer,New York City,New York,East,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,1.6688
CA-2014-127691,7/22/2014,Erin Mull,Consumer,New York City,New York,East,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,57.5928
CA-2017-140963,6/10/2017,Michelle Tran,Home Office,Los Angeles,California,West,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,14.8
CA-2017-140963,6/10/2017,Michelle Tran,Home Office,Los Angeles,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,-30.245
CA-2017-140963,6/10/2017,Michelle Tran,Home Office,Los Angeles,California,West,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,17.4975
CA-2014-154627,10/29/2014,Sue Ann Reed,Consumer,Chicago,Illinois,Central,Technology,Phones,Apple iPhone 5S,2735.952,6,341.994
CA-2014-133753,6/9/2014,Carl Weiss,Home Office,Huntsville,Texas,Central,Technology,Phones,Square Credit Card Reader,7.992,1,0.5994
CA-2014-133753,6/9/2014,Carl Weiss,Home Office,Huntsville,Texas,Central,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,2,10.3974
CA-2014-133753,6/9/2014,Carl Weiss,Home Office,Huntsville,Texas,Central,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,6.1572
CA-2014-113362,9/14/2014,Astrea Jones,Consumer,Rochester,New York,East,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,8.98299999999999
CA-2014-113362,9/14/2014,Astrea Jones,Consumer,Rochester,New York,East,Office Supplies,Envelopes,Colored Envelopes,11.07,3,5.0922
CA-2016-169166,5/9/2016,Sonia Sunley,Consumer,Seattle,Washington,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,13.1572
US-2016-120929,3/18/2016,Rose O'Brian,Consumer,Memphis,Tennessee,South,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,-94.941
CA-2015-134782,12/27/2015,Maribeth Dona,Consumer,Fayetteville,Arkansas,South,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,51.6558
CA-2016-126158,7/25/2016,Sanjit Chand,Consumer,Costa Mesa,California,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,40.3704
CA-2016-126158,7/25/2016,Sanjit Chand,Consumer,Costa Mesa,California,West,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,81.8432
CA-2016-126158,7/25/2016,Sanjit Chand,Consumer,Costa Mesa,California,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,18.1176
CA-2016-126158,7/25/2016,Sanjit Chand,Consumer,Costa Mesa,California,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,22.869
US-2016-105578,5/30/2016,Maribeth Yedwab,Corporate,Parker,Colorado,West,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,-15.08
US-2016-105578,5/30/2016,Maribeth Yedwab,Corporate,Parker,Colorado,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,-11.9616
US-2016-105578,5/30/2016,Maribeth Yedwab,Corporate,Parker,Colorado,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,50.098
US-2016-105578,5/30/2016,Maribeth Yedwab,Corporate,Parker,Colorado,West,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,-1.9008
US-2016-105578,5/30/2016,Maribeth Yedwab,Corporate,Parker,Colorado,West,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,11.8871
CA-2017-134978,11/12/2017,Ed Braxton,Corporate,New York City,New York,East,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,5,5.373
CA-2015-145352,3/16/2015,Christopher Martinez,Consumer,Atlanta,Georgia,South,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1,0.7398
CA-2015-145352,3/16/2015,Christopher Martinez,Consumer,Atlanta,Georgia,South,Office Supplies,Art,Newell 344,8.34,3,2.1684
CA-2015-145352,3/16/2015,Christopher Martinez,Consumer,Atlanta,Georgia,South,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,11.685
CA-2015-145352,3/16/2015,Christopher Martinez,Consumer,Atlanta,Georgia,South,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,3177.475
CA-2017-135307,11/26/2017,Lynn Smith,Consumer,Gladstone,Missouri,Central,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,40.416
CA-2017-135307,11/26/2017,Lynn Smith,Consumer,Gladstone,Missouri,Central,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2,12.1728
CA-2016-106341,10/20/2016,Luke Foster,Consumer,Newark,Ohio,East,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.7152
CA-2017-163405,12/21/2017,Bradley Nguyen,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 327,6.63,3,1.7901
CA-2017-163405,12/21/2017,Bradley Nguyen,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 317,5.88,2,1.7052
CA-2017-127432,1/22/2017,Alan Dominguez,Home Office,Great Falls,Montana,West,Technology,Copiers,Canon Image Class D660 Copier,2999.95,5,1379.977
CA-2017-127432,1/22/2017,Alan Dominguez,Home Office,Great Falls,Montana,West,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,13.8915
CA-2017-127432,1/22/2017,Alan Dominguez,Home Office,Great Falls,Montana,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2,5.382
CA-2017-127432,1/22/2017,Alan Dominguez,Home Office,Great Falls,Montana,West,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,56.301
CA-2015-157812,3/22/2015,Dean Braden,Consumer,Houston,Texas,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,1,5.2877
CA-2015-157812,3/22/2015,Dean Braden,Consumer,Houston,Texas,Central,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,-25.9136
